match_id,team1,team2,winner,venue,date,gender,match_type,overs
361531,Netherlands,Scotland,Netherlands,"Civil Service Cricket Club, Stormont",2008-08-04,male,T20,20
361656,Pakistan,Sri Lanka,Pakistan,Maple Leaf North-West Ground,2008-10-11,male,T20,20
361660,Pakistan,Sri Lanka,Sri Lanka,Maple Leaf North-West Ground,2008-10-13,male,T20,20
366622,New Zealand,India,New Zealand,Westpac Stadium,2009-02-27,male,T20,20
366707,New Zealand,West Indies,,"Eden Park, Auckland",2008-12-26,male,T20,20
366708,New Zealand,West Indies,New Zealand,Seddon Park,2008-12-28,male,T20,20
386494,New Zealand,India,New Zealand,AMI Stadium,2009-02-25,male,T20,20
386535,Sri Lanka,India,India,R Premadasa Stadium,2009-02-10,male,T20,20
387563,South Africa,England,England,New Wanderers Stadium,2009-11-13,male,T20,20
387564,South Africa,England,South Africa,SuperSport Park,2009-11-15,male,T20,20
391794,England,Australia,Australia,County Ground,2009-06-25,female,T20,20
392615,Australia,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-05-07,male,T20,20
401076,West Indies,Bangladesh,West Indies,"Warner Park, Basseterre",2009-08-02,male,T20,20
403375,Sri Lanka,Pakistan,Pakistan,R Premadasa Stadium,2009-08-12,male,T20,20
403385,Sri Lanka,New Zealand,New Zealand,R Premadasa Stadium,2009-09-02,male,T20,20
403386,Sri Lanka,New Zealand,New Zealand,R Premadasa Stadium,2009-09-04,male,T20,20
406197,Australia,West Indies,Australia,Bellerive Oval,2010-02-21,male,T20,20
406198,Australia,West Indies,Australia,Sydney Cricket Ground,2010-02-23,male,T20,20
406207,Australia,Pakistan,Australia,Melbourne Cricket Ground,2010-02-05,male,T20,20
412677,West Indies,Ireland,West Indies,Providence Stadium,2010-04-30,male,T20,20
412678,New Zealand,Sri Lanka,New Zealand,Providence Stadium,2010-04-30,male,T20,20
412680,Bangladesh,Pakistan,Pakistan,"Beausejour Stadium, Gros Islet",2010-05-01,male,T20,20
412681,England,Ireland,,Providence Stadium,2010-05-04,male,T20,20
412682,India,South Africa,India,"Beausejour Stadium, Gros Islet",2010-05-02,male,T20,20
412683,Australia,Pakistan,Australia,"Beausejour Stadium, Gros Islet",2010-05-02,male,T20,20
412684,New Zealand,Zimbabwe,New Zealand,Providence Stadium,2010-05-04,male,T20,20
412685,West Indies,England,West Indies,Providence Stadium,2010-05-03,male,T20,20
412686,Sri Lanka,Zimbabwe,Sri Lanka,Providence Stadium,2010-05-03,male,T20,20
412688,Australia,Bangladesh,Australia,"Kensington Oval, Bridgetown",2010-05-05,male,T20,20
412689,England,Pakistan,England,"Kensington Oval, Bridgetown",2010-05-06,male,T20,20
412690,New Zealand,South Africa,South Africa,"Kensington Oval, Bridgetown",2010-05-06,male,T20,20
412691,Australia,India,Australia,"Kensington Oval, Bridgetown",2010-05-07,male,T20,20
412692,West Indies,Sri Lanka,Sri Lanka,"Kensington Oval, Bridgetown",2010-05-07,male,T20,20
412693,New Zealand,Pakistan,New Zealand,"Kensington Oval, Bridgetown",2010-05-08,male,T20,20
412694,England,South Africa,England,"Kensington Oval, Bridgetown",2010-05-08,male,T20,20
412695,West Indies,India,West Indies,"Kensington Oval, Bridgetown",2010-05-09,male,T20,20
412696,Australia,Sri Lanka,Australia,"Kensington Oval, Bridgetown",2010-05-09,male,T20,20
412697,Pakistan,South Africa,Pakistan,"Beausejour Stadium, Gros Islet",2010-05-10,male,T20,20
412698,England,New Zealand,England,"Beausejour Stadium, Gros Islet",2010-05-10,male,T20,20
412699,India,Sri Lanka,Sri Lanka,"Beausejour Stadium, Gros Islet",2010-05-11,male,T20,20
412700,West Indies,Australia,Australia,"Beausejour Stadium, Gros Islet",2010-05-11,male,T20,20
412701,England,Sri Lanka,England,"Beausejour Stadium, Gros Islet",2010-05-13,male,T20,20
412702,Australia,Pakistan,Australia,"Beausejour Stadium, Gros Islet",2010-05-14,male,T20,20
412703,Australia,England,England,"Kensington Oval, Bridgetown",2010-05-16,male,T20,20
412716,Australia,India,Australia,"Beausejour Stadium, Gros Islet",2010-05-13,female,T20,20
412717,West Indies,New Zealand,New Zealand,"Beausejour Stadium, Gros Islet",2010-05-14,female,T20,20
412718,Australia,New Zealand,Australia,"Kensington Oval, Bridgetown",2010-05-16,female,T20,20
423391,South Africa,West Indies,West Indies,Boland Bank Park,2009-10-28,female,T20,20
423782,New Zealand,Bangladesh,New Zealand,Seddon Park,2010-02-03,male,T20,20
423787,New Zealand,Australia,Australia,Westpac Stadium,2010-02-26,male,T20,20
423788,New Zealand,Australia,,AMI Stadium,2010-02-28,male,T20,20
426392,Australia,Pakistan,Pakistan,Edgbaston,2010-07-05,male,T20,20
426393,Australia,Pakistan,Pakistan,Edgbaston,2010-07-06,male,T20,20
426417,England,Pakistan,England,Sophia Gardens,2010-09-05,male,T20,20
426418,England,Pakistan,England,Sophia Gardens,2010-09-07,male,T20,20
426723,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-11-12,male,T20,20
426724,New Zealand,Pakistan,Pakistan,Dubai International Cricket Stadium,2009-11-13,male,T20,20
430884,India,Sri Lanka,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",2009-12-09,male,T20,20
430885,India,Sri Lanka,India,"Punjab Cricket Association Stadium, Mohali",2009-12-12,male,T20,20
439139,West Indies,Zimbabwe,Zimbabwe,"Queen's Park Oval, Port of Spain",2010-02-28,male,T20,20
439146,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-19,male,T20,20
439497,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2010-02-09,male,T20,20
439499,Canada,Kenya,Kenya,Dubai International Cricket Stadium,2010-02-10,male,T20,20
439505,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2010-02-11,male,T20,20
439510,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2010-02-13,male,T20,20
440945,England,Pakistan,England,Dubai International Cricket Stadium,2010-02-19,male,T20,20
440946,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2010-02-20,male,T20,20
446956,Australia,Sri Lanka,Sri Lanka,Western Australia Cricket Association Ground,2010-10-31,male,T20,20
446960,Australia,England,England,Adelaide Oval,2011-01-12,male,T20,20
446961,Australia,England,Australia,Melbourne Cricket Ground,2011-01-14,male,T20,20
447539,West Indies,South Africa,South Africa,"Sir Vivian Richards Stadium, North Sound",2010-05-20,male,T20,20
452153,Zimbabwe,India,India,Harare Sports Club,2010-06-12,male,T20,20
452154,Zimbabwe,India,India,Harare Sports Club,2010-06-13,male,T20,20
456991,New Zealand,Sri Lanka,New Zealand,Central Broward Regional Park Stadium Turf Ground,2010-05-22,male,T20,20
456992,New Zealand,Sri Lanka,Sri Lanka,Central Broward Regional Park Stadium Turf Ground,2010-05-23,male,T20,20
461565,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-27,male,T20,20
463141,South Africa,Zimbabwe,South Africa,OUTsurance Oval,2010-10-08,male,T20,20
463142,South Africa,Zimbabwe,South Africa,De Beers Diamond Oval,2010-10-10,male,T20,20
463149,South Africa,India,India,Moses Mabhida Stadium,2011-01-09,male,T20,20
473918,New Zealand,Pakistan,New Zealand,Eden Park,2010-12-26,male,T20,20
473919,New Zealand,Pakistan,New Zealand,Seddon Park,2010-12-28,male,T20,20
473920,New Zealand,Pakistan,Pakistan,AMI Stadium,2010-12-30,male,T20,20
474466,England,Sri Lanka,Sri Lanka,County Ground,2011-06-25,male,T20,20
474476,England,India,England,Old Trafford,2011-08-31,male,T20,20
476947,New Zealand,Australia,Australia,Saxton Oval,2010-12-30,female,T20,20
478279,Pakistan,South Africa,South Africa,Sheikh Zayed Stadium,2010-10-26,male,T20,20
489212,West Indies,Pakistan,West Indies,"Beausejour Stadium, Gros Islet",2011-04-21,male,T20,20
489220,West Indies,India,India,"Queen's Park Oval, Port of Spain",2011-06-04,male,T20,20
492547,England,India,England,County Ground,2011-06-26,female,T20,20
514023,South Africa,Australia,Australia,Newlands,2011-10-13,male,T20,20
514024,South Africa,Australia,South Africa,New Wanderers Stadium,2011-10-16,male,T20,20
516204,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-06,male,T20,20
516205,Sri Lanka,Australia,Sri Lanka,Pallekele International Cricket Stadium,2011-08-08,male,T20,20
518954,Australia,India,Australia,Stadium Australia,2012-02-01,male,T20,20
518955,Australia,India,India,Melbourne Cricket Ground,2012-02-03,male,T20,20
520595,New Zealand,Zimbabwe,New Zealand,Eden Park,2012-02-11,male,T20,20
520596,New Zealand,Zimbabwe,New Zealand,Seddon Park,2012-02-14,male,T20,20
520597,New Zealand,South Africa,New Zealand,Westpac Stadium,2012-02-17,male,T20,20
520598,New Zealand,South Africa,South Africa,Seddon Park,2012-02-19,male,T20,20
520599,New Zealand,South Africa,South Africa,Eden Park,2012-02-22,male,T20,20
521217,India,England,England,Eden Gardens,2011-10-29,male,T20,20
523735,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-16,male,T20,20
523736,Zimbabwe,Pakistan,Pakistan,Harare Sports Club,2011-09-18,male,T20,20
525816,England,West Indies,England,Kennington Oval,2011-09-23,male,T20,20
525817,England,West Indies,West Indies,Kennington Oval,2011-09-25,male,T20,20
527012,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-15,male,T20,20
527013,Zimbabwe,New Zealand,New Zealand,Harare Sports Club,2011-10-17,male,T20,20
527683,South Africa,England,,Senwes Park,2011-10-29,female,T20,20
527688,New Zealand,England,England,Westpac Stadium,2012-02-17,female,T20,20
527689,New Zealand,England,England,Seddon Park,2012-02-19,female,T20,20
527690,New Zealand,England,England,Eden Park,2012-02-22,female,T20,20
530432,Pakistan,Sri Lanka,Pakistan,Sheikh Zayed Stadium,2011-11-25,male,T20,20
531635,England,Pakistan,Pakistan,Dubai International Cricket Stadium,2012-02-23,male,T20,20
531636,England,Pakistan,England,Dubai International Cricket Stadium,2012-02-25,male,T20,20
531637,England,Pakistan,England,Sheikh Zayed Stadium,2012-02-27,male,T20,20
531982,Bangladesh,West Indies,Bangladesh,Shere Bangla National Stadium,2011-10-11,male,T20,20
533272,Sri Lanka,Zimbabwe,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-18,male,T20,20
533273,Australia,Ireland,Australia,R Premadasa Stadium,2012-09-19,male,T20,20
533275,South Africa,Zimbabwe,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-20,male,T20,20
533276,Bangladesh,New Zealand,New Zealand,Pallekele International Cricket Stadium,2012-09-21,male,T20,20
533278,Sri Lanka,South Africa,South Africa,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-09-22,male,T20,20
533279,Australia,West Indies,Australia,R Premadasa Stadium,2012-09-22,male,T20,20
533280,New Zealand,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-23,male,T20,20
533281,England,India,India,R Premadasa Stadium,2012-09-23,male,T20,20
533282,Ireland,West Indies,,R Premadasa Stadium,2012-09-24,male,T20,20
533283,Bangladesh,Pakistan,Pakistan,Pallekele International Cricket Stadium,2012-09-25,male,T20,20
533284,Sri Lanka,New Zealand,,Pallekele International Cricket Stadium,2012-09-27,male,T20,20
533285,England,West Indies,West Indies,Pallekele International Cricket Stadium,2012-09-27,male,T20,20
533286,Pakistan,South Africa,Pakistan,R Premadasa Stadium,2012-09-28,male,T20,20
533287,Australia,India,Australia,R Premadasa Stadium,2012-09-28,male,T20,20
533288,England,New Zealand,England,Pallekele International Cricket Stadium,2012-09-29,male,T20,20
533289,Sri Lanka,West Indies,Sri Lanka,Pallekele International Cricket Stadium,2012-09-29,male,T20,20
533290,Australia,South Africa,Australia,R Premadasa Stadium,2012-09-30,male,T20,20
533291,India,Pakistan,India,R Premadasa Stadium,2012-09-30,male,T20,20
533292,New Zealand,West Indies,,Pallekele International Cricket Stadium,2012-10-01,male,T20,20
533293,Sri Lanka,England,Sri Lanka,Pallekele International Cricket Stadium,2012-10-01,male,T20,20
533294,Australia,Pakistan,Pakistan,R Premadasa Stadium,2012-10-02,male,T20,20
533295,India,South Africa,India,R Premadasa Stadium,2012-10-02,male,T20,20
533296,Sri Lanka,Pakistan,Sri Lanka,R Premadasa Stadium,2012-10-04,male,T20,20
533297,Australia,West Indies,West Indies,R Premadasa Stadium,2012-10-05,male,T20,20
533298,Sri Lanka,West Indies,West Indies,R Premadasa Stadium,2012-10-07,male,T20,20
533299,Sri Lanka,South Africa,South Africa,Galle International Stadium,2012-09-26,female,T20,20
533300,New Zealand,West Indies,West Indies,Galle International Stadium,2012-09-26,female,T20,20
533301,England,Pakistan,England,Galle International Stadium,2012-09-27,female,T20,20
533302,Australia,India,Australia,Galle International Stadium,2012-09-27,female,T20,20
533303,New Zealand,South Africa,New Zealand,Galle International Stadium,2012-09-28,female,T20,20
533304,Sri Lanka,West Indies,Sri Lanka,Galle International Stadium,2012-09-28,female,T20,20
533305,Australia,Pakistan,Australia,Galle International Stadium,2012-09-29,female,T20,20
533306,England,India,England,Galle International Stadium,2012-09-29,female,T20,20
533307,South Africa,West Indies,West Indies,Galle International Stadium,2012-09-30,female,T20,20
533308,Sri Lanka,New Zealand,New Zealand,Galle International Stadium,2012-09-30,female,T20,20
533309,India,Pakistan,Pakistan,Galle International Stadium,2012-10-01,female,T20,20
533310,Australia,England,England,Galle International Stadium,2012-10-01,female,T20,20
533311,England,New Zealand,England,R Premadasa Stadium,2012-10-04,female,T20,20
533312,Australia,West Indies,Australia,R Premadasa Stadium,2012-10-05,female,T20,20
533313,Australia,England,Australia,R Premadasa Stadium,2012-10-07,female,T20,20
534208,England,West Indies,England,Trent Bridge,2012-06-24,male,T20,20
534233,England,South Africa,South Africa,Riverside Ground,2012-09-08,male,T20,20
534234,England,South Africa,,Old Trafford,2012-09-10,male,T20,20
534235,England,South Africa,England,Edgbaston,2012-09-12,male,T20,20
538068,Bangladesh,Pakistan,Pakistan,Shere Bangla National Stadium,2011-11-29,male,T20,20
540173,West Indies,Australia,Australia,"Beausejour Stadium, Gros Islet",2012-03-27,male,T20,20
540174,West Indies,Australia,West Indies,"Kensington Oval, Bridgetown",2012-03-30,male,T20,20
542850,England,India,England,St Lawrence Ground,2012-06-26,female,T20,20
542851,England,India,England,County Ground,2012-06-28,female,T20,20
543883,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-22,male,T20,20
543884,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-23,male,T20,20
543885,Kenya,Ireland,Ireland,Mombasa Sports Club Ground,2012-02-24,male,T20,20
546410,Canada,Netherlands,Netherlands,Dubai International Cricket Stadium,2012-03-13,male,T20,20
546414,Ireland,Kenya,Ireland,Dubai International Cricket Stadium,2012-03-14,male,T20,20
546442,Ireland,Scotland,Ireland,Dubai International Cricket Stadium,2012-03-18,male,T20,20
546462,Canada,Ireland,Ireland,Dubai International Cricket Stadium,2012-03-22,male,T20,20
546470,Ireland,Netherlands,Ireland,Dubai International Cricket Stadium,2012-03-23,male,T20,20
546473,Canada,Scotland,Scotland,Dubai International Cricket Stadium,2012-03-23,male,T20,20
551593,England,West Indies,England,Riverside Ground,2012-09-08,female,T20,20
551594,England,West Indies,England,Old Trafford,2012-09-10,female,T20,20
551595,England,West Indies,England,County Ground,2012-09-13,female,T20,20
551596,England,West Indies,England,County Ground,2012-09-15,female,T20,20
551597,England,West Indies,West Indies,Arundel Castle Cricket Club Ground,2012-09-16,female,T20,20
556252,South Africa,India,South Africa,New Wanderers Stadium,2012-03-30,male,T20,20
560921,New Zealand,West Indies,West Indies,Central Broward Regional Park Stadium Turf Ground,2012-06-30,male,T20,20
560922,New Zealand,West Indies,West Indies,Central Broward Regional Park Stadium Turf Ground,2012-07-01,male,T20,20
562437,Sri Lanka,Pakistan,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-06-01,male,T20,20
562438,Sri Lanka,Pakistan,Pakistan,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012-06-03,male,T20,20
564786,Sri Lanka,India,India,Pallekele International Cricket Stadium,2012-08-07,male,T20,20
565810,India,England,India,Subrata Roy Sahara Stadium,2012-12-20,male,T20,20
565811,India,England,England,Wankhede Stadium,2012-12-22,male,T20,20
565820,India,New Zealand,New Zealand,"MA Chidambaram Stadium, Chepauk",2012-09-11,male,T20,20
565844,England,Pakistan,England,Haslegrave Ground,2012-09-04,female,T20,20
565845,England,Pakistan,England,Haslegrave Ground,2012-09-05,female,T20,20
566926,England,New Zealand,New Zealand,Kennington Oval,2013-06-25,male,T20,20
566927,England,New Zealand,,Kennington Oval,2013-06-27,male,T20,20
566937,England,Australia,Australia,The Rose Bowl,2013-08-29,male,T20,20
566938,England,Australia,England,Riverside Ground,2013-08-31,male,T20,20
567071,Ireland,Bangladesh,Bangladesh,"Civil Service Cricket Club, Stormont",2012-07-18,male,T20,20
567205,Netherlands,Bangladesh,Bangladesh,Sportpark Westvliet,2012-07-25,male,T20,20
567353,South Africa,New Zealand,South Africa,Kingsmead,2012-12-21,male,T20,20
567354,South Africa,New Zealand,New Zealand,Buffalo Park,2012-12-23,male,T20,20
567355,South Africa,New Zealand,South Africa,St George's Park,2012-12-26,male,T20,20
567367,South Africa,Pakistan,Pakistan,SuperSport Park,2013-03-03,male,T20,20
569237,New Zealand,England,England,Eden Park,2013-02-09,male,T20,20
569238,New Zealand,England,New Zealand,Seddon Park,2013-02-12,male,T20,20
569239,New Zealand,England,England,Westpac Stadium,2013-02-15,male,T20,20
571148,Australia,Pakistan,Pakistan,Dubai International Cricket Stadium,2012-09-05,male,T20,20
571149,Australia,Pakistan,,Dubai International Cricket Stadium,2012-09-07,male,T20,20
571150,Australia,Pakistan,Australia,Dubai International Cricket Stadium,2012-09-10,male,T20,20
573019,Australia,Sri Lanka,Sri Lanka,Stadium Australia,2013-01-26,male,T20,20
573020,Australia,Sri Lanka,Sri Lanka,Melbourne Cricket Ground,2013-01-28,male,T20,20
573027,Australia,West Indies,West Indies,"Brisbane Cricket Ground, Woolloongabba",2013-02-13,male,T20,20
573672,Netherlands,Bangladesh,Netherlands,Sportpark Westvliet,2012-07-26,male,T20,20
582186,Sri Lanka,New Zealand,,Pallekele International Cricket Stadium,2012-10-30,male,T20,20
584772,Sri Lanka,India,India,Nondescripts Cricket Club Ground,2012-10-03,female,T20,20
584923,Bangladesh,Sri Lanka,Bangladesh,Guanggong International Cricket Stadium,2012-10-28,female,T20,20
584924,India,Pakistan,India,Guanggong International Cricket Stadium,2012-10-28,female,T20,20
584928,Bangladesh,Pakistan,Pakistan,Guanggong International Cricket Stadium,2012-10-30,female,T20,20
584929,India,Pakistan,India,Guanggong International Cricket Stadium,2012-10-31,female,T20,20
587476,Bangladesh,West Indies,West Indies,Shere Bangla National Stadium,2012-12-10,male,T20,20
588498,West Indies,South Africa,West Indies,"Beausejour Stadium, Gros Islet",2013-01-19,female,T20,20
588499,West Indies,South Africa,West Indies,"Beausejour Stadium, Gros Islet",2013-01-20,female,T20,20
589306,India,Pakistan,Pakistan,M Chinnaswamy Stadium,2012-12-25,male,T20,20
589307,India,Pakistan,India,"Sardar Patel Stadium, Motera",2012-12-28,male,T20,20
592268,Canada,Kenya,Canada,ICC Global Cricket Academy,2013-03-15,male,T20,20
592269,Canada,Kenya,Kenya,ICC Global Cricket Academy,2013-03-16,male,T20,20
592276,Kenya,Netherlands,Kenya,Wanderers Cricket Ground,2013-04-20,male,T20,20
593726,England,Australia,England,County Ground,2013-08-27,female,T20,20
593727,England,Australia,England,The Rose Bowl,2013-08-29,female,T20,20
593728,England,Australia,England,Riverside Ground,2013-08-31,female,T20,20
